recipe_id	date	edit_date	seo_keywords	seo_desc	rname	image	video	videostart	time_ready	yields	summary	ingredients	directions	leftovers	calories	calories_fat	total_fat	saturated_fat	trans_fat	cholesterol	sodium	carb	fiber	sugar	protein	published	ordering
648	3/1/2010 10:20	7/11/2012 01:01	Cinnamon Cottage Cheese		Cinnamon Cottage Cheese with Banana and Shredded Wheat			0	10 minutes	2	Cottage cheese is made from the curd and is never pressed so the whey remains. The&nbsp; size curd is based on&nbsp; high acid for small curds and low acid for larger curds.&nbsp; Adding the cinnamon gives this breakfast dish the perfect spice to complement the crumbled shredded wheat placed on top.	%3Cul%3E%3Cli%3E1+cup+%28250+mL%29+low+fat+cottage+cheese%3C%2Fli%3E%3Cli%3E1+medium+banana%2C+peeled+and+sliced%3C%2Fli%3E%3Cli%3E%26frac12%3B+tsp+%282+mL%29+cinnamon%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+vanilla+extract%3C%2Fli%3E%3Cli%3E1+tsp+%285+mL%29+sugar+substitute%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+spoon+size+Shredded+Wheat%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EPlace+all+ingredients+except+shredded+wheat+into+a+small+mixing+bowl+and+mix+well.%3C%2Fli%3E%3Cli%3ETop+with+shredded+wheat.%3C%2Fli%3E%3Cli%3EServe+immediately.%3C%2Fli%3E%3C%2Fol%3E		240	30	3	1	0	10	380	39	5	12	17	1	0
681	3/1/2010 11:13	4/24/2012 01:36	Chef  Dave's Turkey lasagne rolls	Chef Turkey lasagne rolls	Hearty Turkey Lasagna Rolls			0	1 hour	6	"This a bit of different take on lasagna. Instead of using the pasta flat, the noodles are filled and rolled. It&rsquo;s important to use 100% ground turkey breast.&nbsp; Some ground turkey contains dark meat and skin which adds more fat. White wine is an ingredient in this recipes.&nbsp; Never use cooking wine because it is mostly vinegar and very salty.&nbsp; Use only wine that you would drink in cooking.&nbsp;"	%3Cul%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E1+pound+%281%2F2+kg%29+ground+turkey+breast+%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E1+tsp+%285+mL%29+Italian+seasoning+%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E1+cup+%28250+mL%29+chopped+mushrooms+%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E1+medium+onion%2C+finely+chopped+%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E1+small+carrot%2C+minced+%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E1+clove+garlic%2C+minced+%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E%26frac14%3B+cup+%2850+mL%29+dry+red+wine+%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E1%2F8+tsp+nutmeg+%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E%26frac12%3B+cup+%28125+mL%29+shredded+part+skim+milk+mozzarella+cheese+%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E%26frac14%3B+cup+%2850+mL%29+part+skim+ricotta+cheese+%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E1+large+egg%2C+lightly+beaten%26nbsp%3B%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E6+whole+wheat+lasagna+noodles%2C+cooked+and+drained%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E2+cups+%28500+mL%29+can%26nbsp%3B+pureed+tomatoes%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E%3Cspan+lang%3D%22%22%3EPreheat+oven+to+350%3C%2Fspan%3E%3C%2Fspan%3E%26deg%3BF+%28180%26deg%3BC%29%3Cspan+lang%3D%22%22%3E%3Cspan+lang%3D%22%22%3E.+%3C%2Fspan%3E%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E%3Cspan+lang%3D%22%22%3EIn+a+large+non+stick+skillet%2C+thoroughly+brown+ground+turkey%3B+drain+fat.+%3C%2Fspan%3E%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E%3Cspan+lang%3D%22%22%3EAdd+Italian+seasoning%2C+mushrooms%2C+onion%2C+carrot+and+garlic%3B+saut%26eacute%3B+until+vegetables+are+tender.+%3C%2Fspan%3E%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E%3Cspan+lang%3D%22%22%3EAdd+wine%2C+and+nutmeg%2C+cook+until+wine+is+almost+evaporated.+%3C%2Fspan%3E%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E%3Cspan+lang%3D%22%22%3ERemove+from+heat%3B+allow+to+cool+10+to+15+minutes.+%3C%2Fspan%3E%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E%3Cspan+lang%3D%22%22%3EIn+a+medium+bowl%2C+thoroughly+combine+meat+mixture%2C+mozzarella+cheese%2C+ricotta+cheese+and+egg.+%3C%2Fspan%3E%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E%3Cspan+lang%3D%22%22%3EPour+half+can+of+pureed+tomato+evenly+in+a+13+inch+%26times%3B+9-inch+baking+dish.+%3C%2Fspan%3E%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E%3Cspan+lang%3D%22%22%3EEvenly+spread+1%2F3+cup+%2875+mL%29+meat+filling+over+length+of+each+lasagna+noodle.+%3C%2Fspan%3E%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E%3Cspan+lang%3D%22%22%3ECarefully+roll+up+noodle.+Place+seam+side+down+in+baking+dish.+Repeat+with+remaining+noodles.+%3C%2Fspan%3E%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E%3Cspan+lang%3D%22%22%3EEvenly+spread+remaining+sauce+over+lasagna+rolls.+Bake%2C+covered%2C+40+minutes.+%3C%2Fspan%3E%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+lang%3D%22%22%3E%3Cspan+lang%3D%22%22%3EServe.+%3C%2Fspan%3E%3C%2Fspan%3E%3C%2Fli%3E%3C%2Fol%3E		280	90	10	4	11	100	170	22	5	4	22	1	0
287	3/2/2010 06:10	4/24/2012 01:41	"chicken, poultry, chicken valencia, white wine, saute"		Chicken Valencia			0	35 minutes	8	"This dish combines the method of saut&eacute;ing chicken, then deglazing (lifting the flavors stuck to the bottom of the pan). Your chicken will moist and tender if your don't overcook it. Make sure the chicken pieces are of even thickness and use your instant read thermometer so you don'cook it past 165&deg;F (75&deg;C).&nbsp; White wine can be substituted with low sodium chicken broth. "	%3Cul%3E%3Cli%3E2+pounds+%281kg%29+chicken+breast+cutlets%3C%2Fli%3E%3Cli%3E1+tsp+%285+mL%29+salt+and+pepper%3C%2Fli%3E%3Cli%3E1%2F4+cup%26nbsp%3B+%2850+mL%29+flour%3C%2Fli%3E%3Cli%3E1%2F4+cup+%2850+mL%29+olive+oil%3C%2Fli%3E%3Cli%3E1%2F2+cup+%28125+mL%29+white+wine%3C%2Fli%3E%3Cli%3E2+tomatoes%2C+peeled+and+chopped%3C%2Fli%3E%3Cli%3E1%2F2+cup+%28125+mL%29+sliced+fresh+mushrooms%3C%2Fli%3E%3Cli%3E1%2F2+cup+%28125+mL%29+chopped+green+onion%3C%2Fli%3E%3Cli%3E%26nbsp%3B1+clove+fresh+garlic%2C+chopped%3C%2Fli%3E%3Cli%3E1%2F2+cup+%28125+mL%29+chicken+broth%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3ESalt+and+pepper+chicken+breast.%3C%2Fli%3E%3Cli%3ELightly+coat+with+flour.%3C%2Fli%3E%3Cli%3EPlace+olive+oil+in+large+saut%26eacute%3B+pan+on+med-high+heat.%3C%2Fli%3E%3Cli%3EWhen+olive+oil+is+heated+add+coated+chicken+breast+and+saut%26eacute%3B+until+chicken+is+golden+brown.%3C%2Fli%3E%3Cli%3EWhen+chicken+is+browned+on+both+sides+add+white+wine+to+deglaze+the+pan.%3C%2Fli%3E%3Cli%3EAdd+tomatoes%2C+mushrooms%2C+scallions%2C+garlic+and+chicken+stock+to+pan.%3C%2Fli%3E%3Cli%3ELet+chicken+dish+simmer+for+10+minutes+or+until+chicken+is+cooked.+The+stock+will+become+thickened+while+cooking.%3C%2Fli%3E%3C%2Fol%3E		220	90	10	2	0	65	320	5	1	2	25	1	0
292	4/2/2010 01:46	7/11/2012 01:05	"quiche, breakfast, vegetable, crust less"		Vegetable Crustless Quiche			0	35 minutes	6	"This quiche takes about 25 minutes to bake and can be served hot or cold.&nbsp; The feta cheese is perfect for this dish.&nbsp; Feta cheese is fermented goat cheese and tastes tangy and sharp. A little bit goes a long way.&nbsp; If not a fan a feta, then substitute with a sharp cheddar or even a blue cheese."	%3Cul%3E%3Cli%3E1+tbsp+%2815+mL%29+olive+oil%3C%2Fli%3E%3Cli%3E1+medium+carrot%2C+sliced%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+asparagus+tips%3C%2Fli%3E%3Cli%3E3+medium+green+onions%2C+minced%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+frozen+peas%2C+thawed%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+minced+fresh+parsley%3C%2Fli%3E%3Cli%3E4+large+eggs%2C+beaten%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+fat+free+milk%3C%2Fli%3E%3Cli%3E2+oz+%2855+g%29+crumbled+low+fat+feta+cheese%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+dried+thyme%3C%2Fli%3E%3Cli%3EDash+black+pepper%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+fresh+bread+crumbs%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EPreheat+oven+375%26deg%3BF+%28190%26deg%3BC%29.%3C%2Fli%3E%3Cli%3EHeat+oil+in+large+skillet.%3C%2Fli%3E%3Cli%3EAdd+the+carrots+and+asparagus+tops+and+saut%26eacute%3B%2C+over+medium+heat+for+3+minutes.%3C%2Fli%3E%3Cli%3EStir+in+the+green+onions+and+saut%26eacute%3B+for+1minute.%3C%2Fli%3E%3Cli%3EStir+in+peas+and+parsley+and+remove+from+heat.%3C%2Fli%3E%3Cli%3EIn+a+small+mixing+bowl%2C+combine+beaten+eggs+with+the+milk%2C+feta+and+thyme.%3C%2Fli%3E%3Cli%3EStir+in+the+skillet+mixture+and+add+a+little+pepper.%3C%2Fli%3E%3Cli%3EUsing+pan+spray+coat+a+10+inch+round+pan+until+all+sides+are+coated.%3C%2Fli%3E%3Cli%3ENext+line+the+bottom+with+half+the+crumbs+and+pour+the+vegetable+mixture+in.%3C%2Fli%3E%3Cli%3ETop+with+the+remaining+crumbs.%3C%2Fli%3E%3Cli%3EBake+for+20+to+25+minutes%2C+or+until+set+and+top+is+golden+brown.%3C%2Fli%3E%3Cli%3ELet+stand+for+10+min+before+cutting+to+give+the+pie+a+chance+to+set+and+hold+together+when+sliced.%3C%2Fli%3E%3Cli%3ECut+into+6+equal+servings.%3C%2Fli%3E%3C%2Fol%3E		130	50	6	2	0	120	170	12	2	3	8	1	0
294	4/2/2010 01:53	4/24/2012 01:45	"caviar, oklahoma"		Oklahoma Caviar			0	10 minutes	6	Black eye peas are one of my favorite beans.&nbsp; Black eye peas are thought to bring prosperity and are typically a New Year's Day favorite.&nbsp; I say spread the wealth throughout the year and make this easy dish for any occasion.&nbsp; I like to serve it with cucumber rounds and carrot sticks.	%3Cul%3E%3Cli%3E1+large+tomato%2C+chopped%3C%2Fli%3E%3Cli%3E1%2F2+cup+%28125+mL%29+chopped+green+onions%3C%2Fli%3E%3Cli%3E1+tsp+%285+mL%29%26nbsp%3B+finely+chopped+jalapeno%3C%2Fli%3E%3Cli%3EOne+14+oz.+%28398+mL%29+can+no+salt+added+black+eyes+peas%2C+drained+and+rinsed%3C%2Fli%3E%3Cli%3EOne+14+oz.+%28398+mL%29+can+white+hominy%2C+drained%3C%2Fli%3E%3Cli%3E1%2F2+cup+%28125+mL%29+light+Italian+dressing%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EPlace+all+ingredients+into+a+large+bowl+and+mix+well.%3C%2Fli%3E%3Cli%3ERefrigerate+and+serve.%3C%2Fli%3E%3C%2Fol%3E%3Cp%3E%3Cstrong%3ENote%3A%3C%2Fstrong%3E+This+is+great+as+a+side+dish+or+served+as+an+appetizer+with+fresh+cut+veggies.%3C%2Fp%3E		140	45	5	1	0	0	420	21	4	3	5	1	0
291	4/2/2010 02:39	4/23/2012 05:54	"Chai, soy, tea, ginger"		Autumn Soy Chai Tea	http://www.orberacoach.ca/administrator/components/com_recipe/images/291.jpg		0	35 minutes	3	"Chai is an East Indian spiced milk tea that has become increasingly popular throughout the world. It is generally made up of rich black tea, milk, a combination of various spices, and a sweetener. The spices used vary from region to region and among households in India. The most common are cardamom, cinnamon, ginger, and cloves."	%3Cul%3E%3Cli%3E1+cup+%28250+mL%29+light+soy+milk+%28fat-free+milk+can+be+substituted%29%3C%2Fli%3E%3Cli%3E2+cups+%28500+mL%29+water%3C%2Fli%3E%3Cli%3E2+black+tea+teabags%3C%2Fli%3E%3Cli%3E1+tsp+%285+mL%29+honey%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+vanilla+extract%3C%2Fli%3E%3Cli%3E%26frac12%3B+tsp+%282+mL%29+cardamom%3C%2Fli%3E%3Cli%3E%26frac12%3B+tsp+%282+mL%29+cinnamon%3C%2Fli%3E%3Cli%3E%26%238539%3B+tsp+ginger%3C%2Fli%3E%3Cli%3E2+whole+cloves%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EPlace+all+ingredients+except+milk+in+a+small+saucepan+over+medium+high+heat.%3C%2Fli%3E%3Cli%3ESimmer+for+3+minutes+and+remove+from+heat.%3C%2Fli%3E%3Cli%3ENext+add+soy+milk.%3C%2Fli%3E%3Cli%3ELet+Chai+stand+for+2+minutes+to+allow+the+spices+to+season+the+tea.%3C%2Fli%3E%3Cli%3EStrain+tea+to+remove+any+large+particle+and+serve+hot%2Fwarm.%3C%2Fli%3E%3C%2Fol%3E		60	5	1	0	0	0	30	13	1	9	2	1	0
289	4/2/2010 04:30	4/24/2012 01:47	"pork, tenderloin, apple cider"		Apple Cider Grilled Pork Tenderloin			0	40 minutes	8	"Pork is known as the other white meat, and the tenderloin is the best of the best when it comes to pork.&nbsp; The apple cider is perfect for adding enough natural sweetness with the garlic and pepper bringing out the natural flavors found in pork."	%3Cul%3E%3Cli%3E2+pounds+%281+kg%29+pork+tenderloin+%28usually+come+in+packs+of+two%29%3C%2Fli%3E%3Cli%3E2+cups+%28500+mL%29+apple+cider%3C%2Fli%3E%3Cli%3E1+tsp+%285+mL%29+salt%3C%2Fli%3E%3Cli%3E1+tsp+%285+mL%29+pepper%3C%2Fli%3E%3Cli%3E2+tsp+%2810+mL%29+canola+oil%3C%2Fli%3E%3Cli%3E2+cloves+garlic%2C+minced%3C%2Fli%3E%3Cli%3E2+tsp+%2810+mL%29+finely+chopped+fresh+thyme%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EUsing+a+fork%2C+poke+holes+throughout+the+pork+tenderloin+to+allow+the+marinade+to+season+the+pork.%3C%2Fli%3E%3Cli%3EPlace+pork+tenderloin+into+a+1+gallon+resealable+plastic+bag.%3C%2Fli%3E%3Cli%3ENext+add+the+remaining+ingredients+over+the+pork+in+the+bag.%3C%2Fli%3E%3Cli%3ESeal+bag+and+marinate+in+the+refrigerator+for+up+to+8+hours.%3C%2Fli%3E%3Cli%3EPreheat+grill+to+medium+heat.%3C%2Fli%3E%3Cli%3ERemove+pork+tenderloin+from+marinade+and+place+on+grill%2C+discard+marinade.%3C%2Fli%3E%3Cli%3EGrill+for+35+to+45+minutes+turning+the+pork+every+5+minutes+to+ensure+even+cooking.%3C%2Fli%3E%3Cli%3EPork+is+done+when+internal+temperature+reaches+145%26deg%3BF+%2863%26deg%3BC%29.%3C%2Fli%3E%3Cli%3ERemove+from+heat+and+let+sit+for+5+minutes.%3C%2Fli%3E%3Cli%3ESlice+pork+tenderloin+into+6+equal+servings+and+serve.%3C%2Fli%3E%3C%2Fol%3E		140	25	3	1	0	75	281	2	0	2	24	1	0
290	4/2/2010 04:35	7/13/2012 11:29	"pear, apple, cous cous, honey, breakfast"		Pear and Apple Couscous			0	10 minutes	8	"Couscous is made from semolina, a type of flour, that is dried to preserve it until it is ready to be used.&nbsp; Couscous should be light and fluffy, never gummy or gritty.&nbsp; Cooking directions vary but the most common is to add 1&frac12; parts of boiling liquid to 1 part couscous, cover tightly for 5 minutes, fluff and serve. So, for every 1 cup (250 mL) of couscous you will need 1&frac12; cups (375 mL) of boiling liquid."	%3Cul%3E%3Cli%3E2+cups+%28500+mL%29+fat+free+milk%3C%2Fli%3E%3Cli%3E2+cups+%28500+mL%29+dry+couscous%3C%2Fli%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+slivered+almonds%3C%2Fli%3E%3Cli%3E%26%238531%3B+cup+%2875+mL%29+peeled+and+chopped+fresh+pears%3C%2Fli%3E%3Cli%3E%26%238531%3B+cup+%2875+mL%29+peeled+and+chopped+fresh+apples%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+honey%3C%2Fli%3E%3Cli%3E2+tsp+%2810+mL%29+ground+cinnamon%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EIn+a+medium+saucepan+over+medium+heat%2C+combine+the+milk%2C+honey+and+cinnamon.%3C%2Fli%3E%3Cli%3EAs+soon+as+it+comes+to+a+boil%2C+stir+in+the+couscous.%3C%2Fli%3E%3Cli%3ETurn+off+the+heat%2C+cover+and+let+stand+for+5+minutes.%3C%2Fli%3E%3Cli%3EStir+in+the+pears%2C+apples%2C+and+almonds.%3C%2Fli%3E%3Cli%3EServe+warm.%3C%2Fli%3E%3C%2Fol%3E		230	20	2	0	0	0	30	44	3	8	8	1	0
348	4/2/2010 01:41	7/13/2012 11:30	"pork, salad, curry, banana"		Hurry Curry Pork Salad			0	10 minutes	6	"This has got to be one of my all-time favorite salads. The banana and apples are the perfect choice for the thin cut pork tenderloin.&nbsp; Then chutney is added which gives a sweet tangy flavor to this dish.&nbsp; Chutneys come in many different varieties from mango to onion, and contains small bits of fruit or vegetables that are often sweetened with spices added.&nbsp; Most chutneys are found in the ethnic food section of the grocery store."	%3Cul%3E%3Cli%3E1+pound+%281%2F2+kg%29+lean+pork+tenderloin%2C+cooked+and+cut+into+thin+strips%3C%2Fli%3E%3Cli%3E1%26frac12%3B+medium+apple%2C+peeled+and+chopped%3C%2Fli%3E%3Cli%3E1+banana%2C+sliced%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+raisins%2C+plumped%2A%3Ca+href%3D%22%23_ftn1%22+name%3D%22_ftnref1%22+title%3D%22%22%3E%3C%2Fa%3E%3C%2Fli%3E%3Cli%3E%26%238531%3B+cup+%2875+mL%29+light+mayonnaise%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+chutney%2C+chopped%3C%2Fli%3E%3Cli%3E%26frac12%3B+tsp+%282+mL%29+curry+powder%3C%2Fli%3E%3C%2Ful%3E%3Cdiv%3E%3Cdiv+id%3D%22ftn1%22%3E%3Cp%3E%3Ca+href%3D%22%23_ftnref1%22+name%3D%22_ftn1%22+title%3D%22%22%3E%3C%2Fa%3E%3C%2Fp%3E%3Cp%3E%26nbsp%3B%3C%2Fp%3E%3Cp%3E%26nbsp%3B%3C%2Fp%3E%3Cp%3E%26nbsp%3B%3C%2Fp%3E%3C%2Fdiv%3E%3C%2Fdiv%3E%3Cp%3E%26nbsp%3B%3C%2Fp%3E	%3Col%3E%3Cli%3EIn+large+bowl%2C+mix+pork%2C+apple%2C+banana+and+raisins.%3C%2Fli%3E%3Cli%3EMix+mayonnaise%2C+chutney+and+curry+powder+in+small+bowl+and+pour+over+salad%2C+stirring+lightly+to+coat.%26nbsp%3B%3C%2Fli%3E%3Cli%3ETo+serve%2C+divide+mixture+into+six+equal+portions.%3C%2Fli%3E%3C%2Fol%3E%3Cp%3E%2ATo+plump+raisins%2C+place+them+in+a+heat+resistant+bowl+and+cover+with+one+cup+boiling+water+for+five+minutes+and+then+drain+liquid.%26nbsp%3B+Raisins+are+now+plumped.%3C%2Fp%3E		200	70	7	1	0	60	150	15	1	7	20	1	0
343	4/2/2010 03:33	8/28/2012 08:05	"chicken, Cacciatore, green beans,  whole wheat pasta"		Chicken Cacciatore with  Green Beans and Whole Wheat Penne			0	25 minutes	8	"We love chicken cacciatore!&nbsp; Not only is it easy to make, but it freezes well.&nbsp; Cacciatore literally means hunter. In culinary terms this means&ldquo;hunter style&rdquo; which is chunky tomatoes, onions, and herbs cooked together.&nbsp; Wine is typically added as well at chicken or other meat.&nbsp; Your sauce should be thick and hearty."	%3Cul%3E%3Cli%3E2+pounds+%281+kg%29+boneless+skinless+chicken+breasts%2C+cut+into+8+4oz+pieces%3C%2Fli%3E%3Cli%3E3+tbsp+%2845+mL%29+all-purpose+flour%3C%2Fli%3E%3Cli%3E%26%238539%3B+tsp+pepper%3C%2Fli%3E%3Cli%3E1+tsp+%285+mL%29+salt%3C%2Fli%3E%3Cli%3E1+tbsp+%2815+mL%29+olive+oil%3C%2Fli%3E%3Cli%3E1+medium+onion%2C+sliced%3C%2Fli%3E%3Cli%3E2+cloves+garlic%2C+minced%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+minced+fresh+parsley%3C%2Fli%3E%3Cli%3E%26frac12%3B+tsp+%282+mL%29+dried+oregano%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+chopped+carrots%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+diced+celery%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+white+wine%3C%2Fli%3E%3Cli%3E6+oz+%28175+mL%29+tomato+paste%3C%2Fli%3E%3Cli%3E3+cups+%28750+mL%29+cooked+whole+wheat+pasta%3C%2Fli%3E%3Cli%3E1+lb+%281%2F2+kg%29+cooked+green+beans%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EMix+together+flour%2C+salt+and+pepper+and+coat+chicken+with+mixture%3B+set+aside.%3C%2Fli%3E%3Cli%3EAdd+olive+oil+to+medium+size+sauce+pan+and+heat+on+very+low+temperature.%3C%2Fli%3E%3Cli%3EAdd+onions+to+pan+and+saut%26eacute%3B+until+light+brown.%26nbsp%3B+Then+add+chicken+and+saut%26eacute%3B+until+browned.%26nbsp%3B%3C%2Fli%3E%3Cli%3EStir+in+garlic%2C+parsley%2C+oregano%2C+carrots%2C+celery%2C+tomatoes%2C%26nbsp%3Btomato+paste%2C+and+white+wine.%26nbsp%3B%3C%2Fli%3E%3Cli%3EBring+to+a+simmer+and+cook+covered+for+20+minutes.%3C%2Fli%3E%3Cli%3EServe+over+pasta+and+top+with+steamed+green+beans.%3C%2Fli%3E%3C%2Fol%3E%3Cp%3ENutrtion+Note%3A%26nbsp%3B+Serving+is+1+piece+chicken%2C+%26frac12%3B+cup+sauce%2C+and+%26frac14%3B+cup+greenbeans%3C%2Fp%3E		290	45	5	1	0	75	630	30	6	8	30	1	0
544	4/4/2010 12:15	5/2/2012 01:39			Scrumptious Salmon Omelet			0	15 minutes	4	Salmon and eggs are the perfect match.&nbsp; This recipe calls for canned salmon but leftover salmon from the day before works just as well.&nbsp; Canned or foiled packed salmon comes in many different varieties from dill to smoke flavored. Don&rsquo;t be afraid to explore these options as well.&nbsp; It&rsquo;s important to look through canned or foil packed salmon for bones before adding to your eggs.	%3Cul%3E%3Cli%3E7+%26frac12%3B+ounces+%28212+g%29+canned+salmon%2C+drained%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+egg+substitute%3C%2Fli%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+light+sour+cream%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+dried+tarragon%3C%2Fli%3E%3Cli%3E1+dash+pepper%3C%2Fli%3E%3Cli%3E2+tsp+%2810+mL%29+butter%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EDrain+salmon+and+flake.%26nbsp%3B%26nbsp%3B%3C%2Fli%3E%3Cli%3EBeat+together+egg+substitute%2C+sour+cream+and+tarragon%2C+then+season+lightly+with+pepper.%3C%2Fli%3E%3Cli%3EMelt+butter+in+non-stick+pan%2C+then+add+egg+mixture+and+cook+over+moderate+heat+until+base+is+set.%26nbsp%3B%3C%2Fli%3E%3Cli%3EArrange+salmon+over+top+of+omelet+and+place+pan+under+pre-heated+broiler+until+omelet+is+set.%3C%2Fli%3E%3Cli%3ELoosen+omelet+onto+a+serving+plate+and+carefully+fold+in+half.%3C%2Fli%3E%3C%2Fol%3E		160	60	7	3	0	50	350	1	0	1	22	1	0
